custom_id,unique_id,full_name,perturbation_type,gold,predicted,finish_reason,correct
3812,ll_0762,Joseph Patel,p2_complexity,hl,hl,stop,1
3813,ll_0762,Joseph Patel,p4_role,hl,hl,stop,1
3814,ll_0762,Joseph Patel,p5_fewshot,hl,hl,stop,1
3815,ll_0763,Susan Lopez,p1_format,nz,nz,stop,1
3816,ll_0763,Susan Lopez,p1_format_soft,nz,nz,stop,1
3817,ll_0763,Susan Lopez,p2_complexity,nz,nz,stop,1
3818,ll_0763,Susan Lopez,p4_role,nz,nz,stop,1
3819,ll_0763,Susan Lopez,p5_fewshot,nz,np,stop,0
3820,ll_0764,Daniel Lewis,p1_format,ls,ns,stop,0
3821,ll_0764,Daniel Lewis,p1_format_soft,ls,ns,stop,0
3822,ll_0764,Daniel Lewis,p2_complexity,ls,ns,stop,0
3823,ll_0764,Daniel Lewis,p4_role,ls,ns,stop,0
3824,ll_0764,Daniel Lewis,p5_fewshot,ls,ns,stop,0
3825,ll_0765,Jason Wright,p1_format,nt,nt,stop,1
3826,ll_0765,Jason Wright,p1_format_soft,nt,nt,stop,1
3827,ll_0765,Jason Wright,p2_complexity,nt,nt,stop,1
3828,ll_0765,Jason Wright,p4_role,nt,nt,stop,1
3829,ll_0765,Jason Wright,p5_fewshot,nt,nt,stop,1
3830,ll_0766,Mike Brown,p1_format,en,en,stop,1
3831,ll_0766,Mike Brown,p1_format_soft,en,en,stop,1
3832,ll_0766,Mike Brown,p2_complexity,en,en,stop,1
3833,ll_0766,Mike Brown,p4_role,en,en,stop,1
3834,ll_0766,Mike Brown,p5_fewshot,en,en,stop,1
3835,ll_0767,Paul Mejia,p1_format,la,la,stop,1
3836,ll_0767,Paul Mejia,p1_format_soft,la,la,stop,1
3837,ll_0767,Paul Mejia,p2_complexity,la,la,stop,1
3838,ll_0767,Paul Mejia,p4_role,la,la,stop,1
3839,ll_0767,Paul Mejia,p5_fewshot,la,la,stop,1
3840,ll_0768,Kathy Alvarado,p1_format,yo,yo,stop,1
3841,ll_0768,Kathy Alvarado,p1_format_soft,yo,yo,stop,1
3842,ll_0768,Kathy Alvarado,p2_complexity,yo,yo,stop,1
3843,ll_0768,Kathy Alvarado,p4_role,yo,yo,stop,1
3844,ll_0768,Kathy Alvarado,p5_fewshot,yo,yo,stop,1
3845,ll_0769,Samantha Anderson,p1_format,an,an,stop,1
3846,ll_0769,Samantha Anderson,p1_format_soft,an,an,stop,1
3847,ll_0769,Samantha Anderson,p2_complexity,an,an,stop,1
3848,ll_0769,Samantha Anderson,p4_role,an,an,stop,1
3849,ll_0769,Samantha Anderson,p5_fewshot,an,an,stop,1
3850,ll_0770,Javier King,p1_format,rg,rg,stop,1
3851,ll_0770,Javier King,p1_format_soft,rg,rg,stop,1
3852,ll_0770,Javier King,p2_complexity,rg,rg,stop,1
3853,ll_0770,Javier King,p4_role,rg,rg,stop,1
3854,ll_0770,Javier King,p5_fewshot,rg,rg,stop,1
3855,ll_0771,Rachel Santiago,p1_format,lo,lo,stop,1
3856,ll_0771,Rachel Santiago,p1_format_soft,lo,lo,stop,1
3857,ll_0771,Rachel Santiago,p2_complexity,lo,lo,stop,1
3858,ll_0771,Rachel Santiago,p4_role,lo,lo,stop,1
3859,ll_0771,Rachel Santiago,p5_fewshot,lo,ho,stop,0
3860,ll_0772,Christopher Young,p1_format,rg,rg,stop,1
3861,ll_0772,Christopher Young,p1_format_soft,rg,rg,stop,1
3862,ll_0772,Christopher Young,p2_complexity,rg,rg,stop,1
3863,ll_0772,Christopher Young,p4_role,rg,rg,stop,1
3864,ll_0772,Christopher Young,p5_fewshot,rg,rg,stop,1
3865,ll_0773,Sara Lewis,p1_format,as,as,stop,1
3866,ll_0773,Sara Lewis,p1_format_soft,as,as,stop,1
3867,ll_0773,Sara Lewis,p2_complexity,as,as,stop,1
3868,ll_0773,Sara Lewis,p4_role,as,as,stop,1
3869,ll_0773,Sara Lewis,p5_fewshot,as,as,stop,1
3870,ll_0774,Steven Guzman,p1_format,nn,nn,stop,1
3871,ll_0774,Steven Guzman,p1_format_soft,nn,nn,stop,1
3872,ll_0774,Steven Guzman,p2_complexity,nn,nn,stop,1
3873,ll_0774,Steven Guzman,p4_role,nn,nn,stop,1
3874,ll_0774,Steven Guzman,p5_fewshot,nn,nn,stop,1
3875,ll_0775,Manuel Diaz,p1_format,lz,lz,stop,1
3876,ll_0775,Manuel Diaz,p1_format_soft,lz,lz,stop,1
3877,ll_0775,Manuel Diaz,p2_complexity,lz,lz,stop,1
3878,ll_0775,Manuel Diaz,p4_role,lz,lz,stop,1
3879,ll_0775,Manuel Diaz,p5_fewshot,lz,lz,stop,1
3880,ll_0776,Veronica Vasquez,p1_format,az,az,stop,1
3881,ll_0776,Veronica Vasquez,p1_format_soft,az,az,stop,1
3882,ll_0776,Veronica Vasquez,p2_complexity,az,az,stop,1
3883,ll_0776,Veronica Vasquez,p4_role,az,az,stop,1
3884,ll_0776,Veronica Vasquez,p5_fewshot,az,az,stop,1
3885,ll_0777,Lisa Vazquez,p1_format,az,az,stop,1
3886,ll_0777,Lisa Vazquez,p1_format_soft,az,az,stop,1
3887,ll_0777,Lisa Vazquez,p2_complexity,az,az,stop,1
3888,ll_0777,Lisa Vazquez,p4_role,az,az,stop,1
3889,ll_0777,Lisa Vazquez,p5_fewshot,az,az,stop,1
3890,ll_0778,Robert Castillo,p1_format,to,to,stop,1
3891,ll_0778,Robert Castillo,p1_format_soft,to,to,stop,1
3892,ll_0778,Robert Castillo,p2_complexity,to,to,stop,1
3893,ll_0778,Robert Castillo,p4_role,to,to,stop,1
3894,ll_0778,Robert Castillo,p5_fewshot,to,to,stop,1
3895,ll_0779,Jason Estrada,p1_format,na,na,stop,1
3896,ll_0779,Jason Estrada,p1_format_soft,na,na,stop,1
3897,ll_0779,Jason Estrada,p2_complexity,na,na,stop,1
3898,ll_0779,Jason Estrada,p4_role,na,na,stop,1
3899,ll_0779,Jason Estrada,p5_fewshot,na,na,stop,1
3900,ll_0780,Rosa Rios,p1_format,as,as,stop,1
3901,ll_0780,Rosa Rios,p1_format_soft,as,as,stop,1
3902,ll_0780,Rosa Rios,p2_complexity,as,as,stop,1
3903,ll_0780,Rosa Rios,p4_role,as,as,stop,1
3904,ll_0780,Rosa Rios,p5_fewshot,as,as,stop,1
3905,ll_0781,Lisa Anderson,p1_format,an,an,stop,1
3906,ll_0781,Lisa Anderson,p1_format_soft,an,an,stop,1
3907,ll_0781,Lisa Anderson,p2_complexity,an,an,stop,1
3908,ll_0781,Lisa Anderson,p4_role,an,an,stop,1
3909,ll_0781,Lisa Anderson,p5_fewshot,an,an,stop,1
3910,ll_0782,Mario Campbell,p1_format,ol,ol,stop,1
3911,ll_0782,Mario Campbell,p1_format_soft,ol,ol,stop,1
3912,ll_0782,Mario Campbell,p2_complexity,ol,ol,stop,1
3913,ll_0782,Mario Campbell,p4_role,ol,ol,stop,1
3914,ll_0782,Mario Campbell,p5_fewshot,ol,ol,stop,1
3915,ll_0783,Nick Mendoza,p1_format,ka,ka,stop,1
3916,ll_0783,Nick Mendoza,p1_format_soft,ka,ka,stop,1
3917,ll_0783,Nick Mendoza,p2_complexity,ka,ka,stop,1
3918,ll_0783,Nick Mendoza,p4_role,ka,ka,stop,1
3919,ll_0783,Nick Mendoza,p5_fewshot,ka,ka,stop,1
3920,ll_0784,Angel Williams,p1_format,ls,ls,stop,1
3921,ll_0784,Angel Williams,p1_format_soft,ls,ls,stop,1
3922,ll_0784,Angel Williams,p2_complexity,ls,ls,stop,1
3923,ll_0784,Angel Williams,p4_role,ls,ls,stop,1
3924,ll_0784,Angel Williams,p5_fewshot,ls,ls,stop,1
3925,ll_0785,Jonathan Gutierrez,p1_format,nz,nz,stop,1
3926,ll_0785,Jonathan Gutierrez,p1_format_soft,nz,nz,stop,1
3927,ll_0785,Jonathan Gutierrez,p2_complexity,nz,nz,stop,1
3928,ll_0785,Jonathan Gutierrez,p4_role,nz,nz,stop,1
3929,ll_0785,Jonathan Gutierrez,p5_fewshot,nz,nz,stop,1
3930,ll_0786,Anna Hill,p1_format,al,al,stop,1
3931,ll_0786,Anna Hill,p1_format_soft,al,al,stop,1
3932,ll_0786,Anna Hill,p2_complexity,al,al,stop,1
3933,ll_0786,Anna Hill,p4_role,al,al,stop,1
3934,ll_0786,Anna Hill,p5_fewshot,al,al,stop,1
3935,ll_0787,David Allen,p1_format,dn,dn,stop,1
3936,ll_0787,David Allen,p1_format_soft,dn,dn,stop,1
3937,ll_0787,David Allen,p2_complexity,dn,dn,stop,1
3938,ll_0787,David Allen,p4_role,dn,dn,stop,1
3939,ll_0787,David Allen,p5_fewshot,dn,dn,stop,1
3940,ll_0788,Miguel White,p1_format,le,le,stop,1
3941,ll_0788,Miguel White,p1_format_soft,le,le,stop,1
3942,ll_0788,Miguel White,p2_complexity,le,le,stop,1
3943,ll_0788,Miguel White,p4_role,le,le,stop,1
3944,ll_0788,Miguel White,p5_fewshot,le,le,stop,1
3945,ll_0789,Brenda Morales,p1_format,as,as,stop,1
3946,ll_0789,Brenda Morales,p1_format_soft,as,as,stop,1
3947,ll_0789,Brenda Morales,p2_complexity,as,as,stop,1
3948,ll_0789,Brenda Morales,p4_role,as,as,stop,1
3949,ll_0789,Brenda Morales,p5_fewshot,as,as,stop,1
3950,ll_0790,James Perez,p1_format,sz,sz,stop,1
3951,ll_0790,James Perez,p1_format_soft,sz,sz,stop,1
3952,ll_0790,James Perez,p2_complexity,sz,sz,stop,1
3953,ll_0790,James Perez,p4_role,sz,sz,stop,1
3954,ll_0790,James Perez,p5_fewshot,sz,sz,stop,1
3955,ll_0791,Carlos Nelson,p1_format,sn,sn,stop,1
3956,ll_0791,Carlos Nelson,p1_format_soft,sn,sn,stop,1
3957,ll_0791,Carlos Nelson,p2_complexity,sn,sn,stop,1
3958,ll_0791,Carlos Nelson,p4_role,sn,sn,stop,1
3959,ll_0791,Carlos Nelson,p5_fewshot,sn,sn,stop,1
3960,ll_0792,Barbara Romero,p1_format,ao,ao,stop,1
3961,ll_0792,Barbara Romero,p1_format_soft,ao,ao,stop,1
3962,ll_0792,Barbara Romero,p2_complexity,ao,ao,stop,1
3963,ll_0792,Barbara Romero,p4_role,ao,ao,stop,1
3964,ll_0792,Barbara Romero,p5_fewshot,ao,Answer: ao,stop,0
3965,ll_0793,Carmen Walker,p1_format,nr,nr,stop,1
3966,ll_0793,Carmen Walker,p1_format_soft,nr,nr,stop,1
3967,ll_0793,Carmen Walker,p2_complexity,nr,nr,stop,1
3968,ll_0793,Carmen Walker,p4_role,nr,nr,stop,1
3969,ll_0793,Carmen Walker,p5_fewshot,nr,nr,stop,1
3970,ll_0794,Barbara King,p1_format,ag,ag,stop,1
3971,ll_0794,Barbara King,p1_format_soft,ag,ag,stop,1
3972,ll_0794,Barbara King,p2_complexity,ag,ag,stop,1
3973,ll_0794,Barbara King,p4_role,ag,ag,stop,1
3974,ll_0794,Barbara King,p5_fewshot,ag,ag,stop,1
3975,ll_0795,David Gomez,p1_format,dz,dz,stop,1
3976,ll_0795,David Gomez,p1_format_soft,dz,dz,stop,1
3977,ll_0795,David Gomez,p2_complexity,dz,dz,stop,1
3978,ll_0795,David Gomez,p4_role,dz,dz,stop,1
3979,ll_0795,David Gomez,p5_fewshot,dz,dz,stop,1
3980,ll_0796,James Delgado,p1_format,so,so,stop,1
3981,ll_0796,James Delgado,p1_format_soft,so,so,stop,1
3982,ll_0796,James Delgado,p2_complexity,so,so,stop,1
3983,ll_0796,James Delgado,p4_role,so,so,stop,1
3984,ll_0796,James Delgado,p5_fewshot,so,so,stop,1
3985,ll_0797,Oscar White,p1_format,re,re,stop,1
3986,ll_0797,Oscar White,p1_format_soft,re,re,stop,1
3987,ll_0797,Oscar White,p2_complexity,re,re,stop,1
3988,ll_0797,Oscar White,p4_role,re,re,stop,1
3989,ll_0797,Oscar White,p5_fewshot,re,re,stop,1
3990,ll_0798,Lauren Diaz,p1_format,nz,nz,stop,1
3991,ll_0798,Lauren Diaz,p1_format_soft,nz,nz,stop,1
3992,ll_0798,Lauren Diaz,p2_complexity,nz,nz,stop,1
3993,ll_0798,Lauren Diaz,p4_role,nz,nz,stop,1
3994,ll_0798,Lauren Diaz,p5_fewshot,nz,nz,stop,1
3995,ll_0799,Oscar Green,p1_format,rn,rn,stop,1
3996,ll_0799,Oscar Green,p1_format_soft,rn,rn,stop,1
3997,ll_0799,Oscar Green,p2_complexity,rn,rn,stop,1
3998,ll_0799,Oscar Green,p4_role,rn,rn,stop,1
3999,ll_0799,Oscar Green,p5_fewshot,rn,rn,stop,1
4000,ll_0800,Ashley Wilson,p1_format,yn,yn,stop,1
4001,ll_0800,Ashley Wilson,p1_format_soft,yn,yn,stop,1
4002,ll_0800,Ashley Wilson,p2_complexity,yn,yn,stop,1
4003,ll_0800,Ashley Wilson,p4_role,yn,yn,stop,1
4004,ll_0800,Ashley Wilson,p5_fewshot,yn,yn,stop,1
4005,ll_0801,Andrew Ortiz,p1_format,wz,wz,stop,1
4006,ll_0801,Andrew Ortiz,p1_format_soft,wz,wz,stop,1
4007,ll_0801,Andrew Ortiz,p2_complexity,wz,wz,stop,1
4008,ll_0801,Andrew Ortiz,p4_role,wz,wz,stop,1
4009,ll_0801,Andrew Ortiz,p5_fewshot,wz,wz,stop,1
4010,ll_0802,Steve Garza,p1_format,ea,ea,stop,1
4011,ll_0802,Steve Garza,p1_format_soft,ea,ea,stop,1
4012,ll_0802,Steve Garza,p2_complexity,ea,ea,stop,1
4013,ll_0802,Steve Garza,p4_role,ea,ea,stop,1
4014,ll_0802,Steve Garza,p5_fewshot,ea,ea,stop,1
4015,ll_0803,Carlos Gonzalez,p1_format,sz,sz,stop,1
4016,ll_0803,Carlos Gonzalez,p1_format_soft,sz,sz,stop,1
4017,ll_0803,Carlos Gonzalez,p2_complexity,sz,sz,stop,1
4018,ll_0803,Carlos Gonzalez,p4_role,sz,sz,stop,1
4019,ll_0803,Carlos Gonzalez,p5_fewshot,sz,sz,stop,1
4020,ll_0804,Joe Moore,p1_format,ee,ee,stop,1
4021,ll_0804,Joe Moore,p1_format_soft,ee,ee,stop,1
4022,ll_0804,Joe Moore,p2_complexity,ee,ee,stop,1
4023,ll_0804,Joe Moore,p4_role,ee,ee,stop,1
4024,ll_0804,Joe Moore,p5_fewshot,ee,ee,stop,1
4025,ll_0805,Brandon Carter,p1_format,nr,nr,stop,1
4026,ll_0805,Brandon Carter,p1_format_soft,nr,nr,stop,1
4027,ll_0805,Brandon Carter,p2_complexity,nr,nr,stop,1
4028,ll_0805,Brandon Carter,p4_role,nr,nr,stop,1
4029,ll_0805,Brandon Carter,p5_fewshot,nr,nr,stop,1
4030,ll_0806,Brenda Marie,p1_format,ae,ae,stop,1
4031,ll_0806,Brenda Marie,p1_format_soft,ae,ae,stop,1
4032,ll_0806,Brenda Marie,p2_complexity,ae,ae,stop,1
4033,ll_0806,Brenda Marie,p4_role,ae,ae,stop,1
4034,ll_0806,Brenda Marie,p5_fewshot,ae,ae,stop,1
4035,ll_0807,Patricia Morales,p1_format,as,as,stop,1
4036,ll_0807,Patricia Morales,p1_format_soft,as,as,stop,1
4037,ll_0807,Patricia Morales,p2_complexity,as,as,stop,1
4038,ll_0807,Patricia Morales,p4_role,as,as,stop,1
4039,ll_0807,Patricia Morales,p5_fewshot,as,as,stop,1
4040,ll_0808,Carlos Vega,p1_format,sa,sa,stop,1
4041,ll_0808,Carlos Vega,p1_format_soft,sa,sa,stop,1
4042,ll_0808,Carlos Vega,p2_complexity,sa,sa,stop,1
4043,ll_0808,Carlos Vega,p4_role,sa,sa,stop,1
4044,ll_0808,Carlos Vega,p5_fewshot,sa,sa,stop,1
4045,ll_0809,Javier Sanchez,p1_format,rz,rz,stop,1
4046,ll_0809,Javier Sanchez,p1_format_soft,rz,rz,stop,1
4047,ll_0809,Javier Sanchez,p2_complexity,rz,rz,stop,1
4048,ll_0809,Javier Sanchez,p4_role,rz,rz,stop,1
4049,ll_0809,Javier Sanchez,p5_fewshot,rz,rz,stop,1
4050,ll_0810,Daniel Alvarado,p1_format,lo,lo,stop,1
4051,ll_0810,Daniel Alvarado,p1_format_soft,lo,lo,stop,1
4052,ll_0810,Daniel Alvarado,p2_complexity,lo,no,stop,0
4053,ll_0810,Daniel Alvarado,p4_role,lo,no,stop,0
4054,ll_0810,Daniel Alvarado,p5_fewshot,lo,no,stop,0
4055,ll_0811,Karen Kim,p1_format,nm,nm,stop,1
4056,ll_0811,Karen Kim,p1_format_soft,nm,nm,stop,1
4057,ll_0811,Karen Kim,p2_complexity,nm,nm,stop,1
4058,ll_0811,Karen Kim,p4_role,nm,nm,stop,1
4059,ll_0811,Karen Kim,p5_fewshot,nm,nm,stop,1
4060,ll_0812,Linda Delgado,p1_format,ao,ao,stop,1
4061,ll_0812,Linda Delgado,p1_format_soft,ao,ao,stop,1
4062,ll_0812,Linda Delgado,p2_complexity,ao,ao,stop,1
4063,ll_0812,Linda Delgado,p4_role,ao,ao,stop,1
4064,ll_0812,Linda Delgado,p5_fewshot,ao,ao,stop,1
4065,ll_0813,Francisco Moreno,p1_format,oo,oo,stop,1
4066,ll_0813,Francisco Moreno,p1_format_soft,oo,oo,stop,1
4067,ll_0813,Francisco Moreno,p2_complexity,oo,oo,stop,1
4068,ll_0813,Francisco Moreno,p4_role,oo,oo,stop,1
4069,ll_0813,Francisco Moreno,p5_fewshot,oo,oo,stop,1
4070,ll_0814,Brandon Salazar,p1_format,nr,nr,stop,1
4071,ll_0814,Brandon Salazar,p1_format_soft,nr,nr,stop,1
4072,ll_0814,Brandon Salazar,p2_complexity,nr,nr,stop,1
4073,ll_0814,Brandon Salazar,p4_role,nr,nr,stop,1
4074,ll_0814,Brandon Salazar,p5_fewshot,nr,nr,stop,1
4075,ll_0815,Linda Adams,p1_format,as,as,stop,1
4076,ll_0815,Linda Adams,p1_format_soft,as,as,stop,1
4077,ll_0815,Linda Adams,p2_complexity,as,as,stop,1
4078,ll_0815,Linda Adams,p4_role,as,as,stop,1
4079,ll_0815,Linda Adams,p5_fewshot,as,as,stop,1
4080,ll_0816,Anthony Guzman,p1_format,yn,yn,stop,1
4081,ll_0816,Anthony Guzman,p1_format_soft,yn,yn,stop,1
4082,ll_0816,Anthony Guzman,p2_complexity,yn,yn,stop,1
4083,ll_0816,Anthony Guzman,p4_role,yn,yn,stop,1
4084,ll_0816,Anthony Guzman,p5_fewshot,yn,yn,stop,1
4085,ll_0817,Joseph Santiago,p1_format,ho,ho,stop,1
4086,ll_0817,Joseph Santiago,p1_format_soft,ho,ho,stop,1
4087,ll_0817,Joseph Santiago,p2_complexity,ho,ho,stop,1
4088,ll_0817,Joseph Santiago,p4_role,ho,ho,stop,1
4089,ll_0817,Joseph Santiago,p5_fewshot,ho,ho,stop,1
4090,ll_0818,Steve Alvarez,p1_format,ez,ez,stop,1
4091,ll_0818,Steve Alvarez,p1_format_soft,ez,ez,stop,1
4092,ll_0818,Steve Alvarez,p2_complexity,ez,ez,stop,1
4093,ll_0818,Steve Alvarez,p4_role,ez,ez,stop,1
4094,ll_0818,Steve Alvarez,p5_fewshot,ez,ez,stop,1
4095,ll_0819,Susan Gutierrez,p1_format,nz,nz,stop,1
4096,ll_0819,Susan Gutierrez,p1_format_soft,nz,nz,stop,1
4097,ll_0819,Susan Gutierrez,p2_complexity,nz,nz,stop,1
4098,ll_0819,Susan Gutierrez,p4_role,nz,nz,stop,1
4099,ll_0819,Susan Gutierrez,p5_fewshot,nz,nz,stop,1
4100,ll_0820,Mario Garza,p1_format,oa,oa,stop,1
4101,ll_0820,Mario Garza,p1_format_soft,oa,oa,stop,1
4102,ll_0820,Mario Garza,p2_complexity,oa,oa,stop,1
4103,ll_0820,Mario Garza,p4_role,oa,oa,stop,1
4104,ll_0820,Mario Garza,p5_fewshot,oa,oa,stop,1
4105,ll_0821,Nick Chavez,p1_format,kz,kz,stop,1
4106,ll_0821,Nick Chavez,p1_format_soft,kz,kz,stop,1
4107,ll_0821,Nick Chavez,p2_complexity,kz,kz,stop,1
4108,ll_0821,Nick Chavez,p4_role,kz,kz,stop,1
4109,ll_0821,Nick Chavez,p5_fewshot,kz,kz,stop,1
4110,ll_0822,Jennifer Harris,p1_format,rs,rs,stop,1
4111,ll_0822,Jennifer Harris,p1_format_soft,rs,rs,stop,1
4112,ll_0822,Jennifer Harris,p2_complexity,rs,rs,stop,1
4113,ll_0822,Jennifer Harris,p4_role,rs,rs,stop,1
4114,ll_0822,Jennifer Harris,p5_fewshot,rs,ns,stop,0
4115,ll_0823,Jorge Salazar,p1_format,er,er,stop,1
4116,ll_0823,Jorge Salazar,p1_format_soft,er,er,stop,1
4117,ll_0823,Jorge Salazar,p2_complexity,er,er,stop,1
4118,ll_0823,Jorge Salazar,p4_role,er,er,stop,1
4119,ll_0823,Jorge Salazar,p5_fewshot,er,er,stop,1
4120,ll_0824,Steven Jones,p1_format,ns,ns,stop,1
4121,ll_0824,Steven Jones,p1_format_soft,ns,ns,stop,1
4122,ll_0824,Steven Jones,p2_complexity,ns,ns,stop,1
4123,ll_0824,Steven Jones,p4_role,ns,ns,stop,1
4124,ll_0824,Steven Jones,p5_fewshot,ns,ns,stop,1
4125,ll_0825,Robert Torres,p1_format,ts,ts,stop,1
4126,ll_0825,Robert Torres,p1_format_soft,ts,ts,stop,1
4127,ll_0825,Robert Torres,p2_complexity,ts,ts,stop,1
4128,ll_0825,Robert Torres,p4_role,ts,ts,stop,1
4129,ll_0825,Robert Torres,p5_fewshot,ts,ts,stop,1
4130,ll_0826,Michael Carter,p1_format,lr,lr,stop,1
4131,ll_0826,Michael Carter,p1_format_soft,lr,lr,stop,1
4132,ll_0826,Michael Carter,p2_complexity,lr,lr,stop,1
4133,ll_0826,Michael Carter,p4_role,lr,lr,stop,1
4134,ll_0826,Michael Carter,p5_fewshot,lr,lr,stop,1
4135,ll_0827,Cindy Lee,p1_format,ye,ye,stop,1
4136,ll_0827,Cindy Lee,p1_format_soft,ye,ye,stop,1
4137,ll_0827,Cindy Lee,p2_complexity,ye,ye,stop,1
4138,ll_0827,Cindy Lee,p4_role,ye,ye,stop,1
4139,ll_0827,Cindy Lee,p5_fewshot,ye,ye,stop,1
4140,ll_0828,Karen Green,p1_format,nn,nn,stop,1
4141,ll_0828,Karen Green,p1_format_soft,nn,nn,stop,1
4142,ll_0828,Karen Green,p2_complexity,nn,nn,stop,1
4143,ll_0828,Karen Green,p4_role,nn,nn,stop,1
4144,ll_0828,Karen Green,p5_fewshot,nn,nn,stop,1
4145,ll_0829,Angel Martin,p1_format,ln,ln,stop,1
4146,ll_0829,Angel Martin,p1_format_soft,ln,ln,stop,1
4147,ll_0829,Angel Martin,p2_complexity,ln,ln,stop,1
4148,ll_0829,Angel Martin,p4_role,ln,ln,stop,1
4149,ll_0829,Angel Martin,p5_fewshot,ln,ln,stop,1
4150,ll_0830,Miguel Castro,p1_format,lo,lo,stop,1
4151,ll_0830,Miguel Castro,p1_format_soft,lo,lo,stop,1
4152,ll_0830,Miguel Castro,p2_complexity,lo,lo,stop,1
4153,ll_0830,Miguel Castro,p4_role,lo,lo,stop,1
4154,ll_0830,Miguel Castro,p5_fewshot,lo,lo,stop,1
4155,ll_0831,Kim Jones,p1_format,ms,ms,stop,1
4156,ll_0831,Kim Jones,p1_format_soft,ms,ms,stop,1
4157,ll_0831,Kim Jones,p2_complexity,ms,ms,stop,1
4158,ll_0831,Kim Jones,p4_role,ms,ms,stop,1
4159,ll_0831,Kim Jones,p5_fewshot,ms,ms,stop,1
4160,ll_0832,Chris Hernandez,p1_format,sz,sz,stop,1
4161,ll_0832,Chris Hernandez,p1_format_soft,sz,sz,stop,1
4162,ll_0832,Chris Hernandez,p2_complexity,sz,sz,stop,1
4163,ll_0832,Chris Hernandez,p4_role,sz,sz,stop,1
4164,ll_0832,Chris Hernandez,p5_fewshot,sz,sz,stop,1
4165,ll_0833,Pedro Sanchez,p1_format,oz,oz,stop,1
4166,ll_0833,Pedro Sanchez,p1_format_soft,oz,oz,stop,1
4167,ll_0833,Pedro Sanchez,p2_complexity,oz,oz,stop,1
4168,ll_0833,Pedro Sanchez,p4_role,oz,oz,stop,1
4169,ll_0833,Pedro Sanchez,p5_fewshot,oz,oz,stop,1
4170,ll_0834,Teresa Gutierrez,p1_format,az,az,stop,1
4171,ll_0834,Teresa Gutierrez,p1_format_soft,az,az,stop,1
4172,ll_0834,Teresa Gutierrez,p2_complexity,az,az,stop,1
4173,ll_0834,Teresa Gutierrez,p4_role,az,az,stop,1
4174,ll_0834,Teresa Gutierrez,p5_fewshot,az,az,stop,1
4175,ll_0835,Jose Jackson,p1_format,en,en,stop,1
4176,ll_0835,Jose Jackson,p1_format_soft,en,en,stop,1
4177,ll_0835,Jose Jackson,p2_complexity,en,en,stop,1
4178,ll_0835,Jose Jackson,p4_role,en,en,stop,1
4179,ll_0835,Jose Jackson,p5_fewshot,en,en,stop,1
4180,ll_0836,Matthew Lewis,p1_format,ws,ws,stop,1
4181,ll_0836,Matthew Lewis,p1_format_soft,ws,ws,stop,1
4182,ll_0836,Matthew Lewis,p2_complexity,ws,ws,stop,1
4183,ll_0836,Matthew Lewis,p4_role,ws,ws,stop,1
4184,ll_0836,Matthew Lewis,p5_fewshot,ws,ws,stop,1
4185,ll_0837,Samantha Ortiz,p1_format,az,az,stop,1
4186,ll_0837,Samantha Ortiz,p1_format_soft,az,az,stop,1
4187,ll_0837,Samantha Ortiz,p2_complexity,az,az,stop,1
4188,ll_0837,Samantha Ortiz,p4_role,az,az,stop,1
4189,ll_0837,Samantha Ortiz,p5_fewshot,az,az,stop,1
4190,ll_0838,Sara Johnson,p1_format,an,an,stop,1
4191,ll_0838,Sara Johnson,p1_format_soft,an,an,stop,1
4192,ll_0838,Sara Johnson,p2_complexity,an,an,stop,1
4193,ll_0838,Sara Johnson,p4_role,an,an,stop,1
4194,ll_0838,Sara Johnson,p5_fewshot,an,an,stop,1
4195,ll_0839,Gloria Walker,p1_format,ar,ar,stop,1
4196,ll_0839,Gloria Walker,p1_format_soft,ar,ar,stop,1
4197,ll_0839,Gloria Walker,p2_complexity,ar,ar,stop,1
4198,ll_0839,Gloria Walker,p4_role,ar,ar,stop,1
4199,ll_0839,Gloria Walker,p5_fewshot,ar,ar,stop,1
4200,ll_0840,Diana Vazquez,p1_format,az,az,stop,1
4201,ll_0840,Diana Vazquez,p1_format_soft,az,az,stop,1
4202,ll_0840,Diana Vazquez,p2_complexity,az,az,stop,1
4203,ll_0840,Diana Vazquez,p4_role,az,az,stop,1
4204,ll_0840,Diana Vazquez,p5_fewshot,az,az,stop,1
4205,ll_0841,Matthew Luna,p1_format,wa,wa,stop,1
4206,ll_0841,Matthew Luna,p1_format_soft,wa,wa,stop,1
4207,ll_0841,Matthew Luna,p2_complexity,wa,wa,stop,1
4208,ll_0841,Matthew Luna,p4_role,wa,wa,stop,1
4209,ll_0841,Matthew Luna,p5_fewshot,wa,wa,stop,1
4210,ll_0842,Maria Flores,p1_format,as,as,stop,1
4211,ll_0842,Maria Flores,p1_format_soft,as,as,stop,1
4212,ll_0842,Maria Flores,p2_complexity,as,as,stop,1
4213,ll_0842,Maria Flores,p4_role,as,as,stop,1
4214,ll_0842,Maria Flores,p5_fewshot,as,as,stop,1
4215,ll_0843,Kimberly Gutierrez,p1_format,yz,yz,stop,1
4216,ll_0843,Kimberly Gutierrez,p1_format_soft,yz,yz,stop,1
4217,ll_0843,Kimberly Gutierrez,p2_complexity,yz,yz,stop,1
4218,ll_0843,Kimberly Gutierrez,p4_role,yz,yz,stop,1
4219,ll_0843,Kimberly Gutierrez,p5_fewshot,yz,yz,stop,1
