custom_id,question_id,arc_id,answerKey,predicted,correct,parse_method,raw_response,perturbation_type
4827,965,TIMSS_2007_8_pg113,C,C,1,heuristic,C,p2_complexity
4828,965,TIMSS_2007_8_pg113,C,C,1,heuristic,C,p4_role
4829,965,TIMSS_2007_8_pg113,C,C,1,heuristic,Answer: C,p5_fewshot
4830,966,Mercury_7173583,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4831,966,Mercury_7173583,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4832,966,Mercury_7173583,C,C,1,heuristic,C,p2_complexity
4833,966,Mercury_7173583,C,C,1,heuristic,C,p4_role
4834,966,Mercury_7173583,C,C,1,heuristic,C,p5_fewshot
4835,967,Mercury_403930,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4836,967,Mercury_403930,C,B,0,json,"{""answer"": ""B""}",p1_format_soft
4837,967,Mercury_403930,C,A,0,heuristic,A,p2_complexity
4838,967,Mercury_403930,C,B,0,heuristic,B,p4_role
4839,967,Mercury_403930,C,C,1,heuristic,C,p5_fewshot
4840,968,Mercury_417118,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4841,968,Mercury_417118,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4842,968,Mercury_417118,C,C,1,heuristic,C,p2_complexity
4843,968,Mercury_417118,C,C,1,heuristic,C,p4_role
4844,968,Mercury_417118,C,C,1,heuristic,C,p5_fewshot
4845,969,Mercury_7143010,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4846,969,Mercury_7143010,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4847,969,Mercury_7143010,B,B,1,heuristic,B,p2_complexity
4848,969,Mercury_7143010,B,B,1,heuristic,B,p4_role
4849,969,Mercury_7143010,B,B,1,heuristic,B,p5_fewshot
4850,970,Mercury_SC_401801,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
4851,970,Mercury_SC_401801,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
4852,970,Mercury_SC_401801,A,A,1,heuristic,A,p2_complexity
4853,970,Mercury_SC_401801,A,A,1,heuristic,A,p4_role
4854,970,Mercury_SC_401801,A,A,1,heuristic,Answer: A,p5_fewshot
4855,971,Mercury_410334,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4856,971,Mercury_410334,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4857,971,Mercury_410334,B,B,1,heuristic,B,p2_complexity
4858,971,Mercury_410334,B,B,1,heuristic,B,p4_role
4859,971,Mercury_410334,B,B,1,heuristic,B,p5_fewshot
4860,972,NAEP_2000_4_S12+3,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4861,972,NAEP_2000_4_S12+3,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4862,972,NAEP_2000_4_S12+3,B,B,1,heuristic,B,p2_complexity
4863,972,NAEP_2000_4_S12+3,B,B,1,heuristic,B,p4_role
4864,972,NAEP_2000_4_S12+3,B,B,1,heuristic,B,p5_fewshot
4865,973,Mercury_7218015,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4866,973,Mercury_7218015,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4867,973,Mercury_7218015,D,D,1,heuristic,D,p2_complexity
4868,973,Mercury_7218015,D,D,1,heuristic,D,p4_role
4869,973,Mercury_7218015,D,D,1,heuristic,D,p5_fewshot
4870,974,Mercury_7109603,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
4871,974,Mercury_7109603,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
4872,974,Mercury_7109603,A,A,1,heuristic,A,p2_complexity
4873,974,Mercury_7109603,A,A,1,heuristic,A,p4_role
4874,974,Mercury_7109603,A,A,1,heuristic,Answer: A,p5_fewshot
4875,975,NYSEDREGENTS_2008_8_42,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4876,975,NYSEDREGENTS_2008_8_42,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4877,975,NYSEDREGENTS_2008_8_42,C,C,1,heuristic,C,p2_complexity
4878,975,NYSEDREGENTS_2008_8_42,C,C,1,heuristic,C,p4_role
4879,975,NYSEDREGENTS_2008_8_42,C,C,1,heuristic,C,p5_fewshot
4880,976,NAEP_2000_8_S11+11,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4881,976,NAEP_2000_8_S11+11,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4882,976,NAEP_2000_8_S11+11,B,B,1,heuristic,B,p2_complexity
4883,976,NAEP_2000_8_S11+11,B,B,1,heuristic,B,p4_role
4884,976,NAEP_2000_8_S11+11,B,B,1,heuristic,B,p5_fewshot
4885,977,Mercury_7271670,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4886,977,Mercury_7271670,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4887,977,Mercury_7271670,D,D,1,heuristic,D,p2_complexity
4888,977,Mercury_7271670,D,D,1,heuristic,D,p4_role
4889,977,Mercury_7271670,D,D,1,heuristic,D,p5_fewshot
4890,978,ACTAAP_2009_5_8,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4891,978,ACTAAP_2009_5_8,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4892,978,ACTAAP_2009_5_8,B,B,1,heuristic,B,p2_complexity
4893,978,ACTAAP_2009_5_8,B,B,1,heuristic,B,p4_role
4894,978,ACTAAP_2009_5_8,B,B,1,heuristic,B,p5_fewshot
4895,979,NYSEDREGENTS_2012_4_1,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4896,979,NYSEDREGENTS_2012_4_1,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4897,979,NYSEDREGENTS_2012_4_1,B,B,1,heuristic,B,p2_complexity
4898,979,NYSEDREGENTS_2012_4_1,B,B,1,heuristic,B,p4_role
4899,979,NYSEDREGENTS_2012_4_1,B,B,1,heuristic,Answer: B,p5_fewshot
4900,980,Mercury_SC_409030,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4901,980,Mercury_SC_409030,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4902,980,Mercury_SC_409030,D,D,1,heuristic,D,p2_complexity
4903,980,Mercury_SC_409030,D,D,1,heuristic,D,p4_role
4904,980,Mercury_SC_409030,D,D,1,heuristic,Answer: D,p5_fewshot
4905,981,MEA_2013_8_8,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4906,981,MEA_2013_8_8,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4907,981,MEA_2013_8_8,D,D,1,heuristic,D,p2_complexity
4908,981,MEA_2013_8_8,D,D,1,heuristic,D,p4_role
4909,981,MEA_2013_8_8,D,D,1,heuristic,D,p5_fewshot
4910,982,Mercury_7140333,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4911,982,Mercury_7140333,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4912,982,Mercury_7140333,D,D,1,heuristic,D,p2_complexity
4913,982,Mercury_7140333,D,D,1,heuristic,D,p4_role
4914,982,Mercury_7140333,D,D,1,heuristic,D,p5_fewshot
4915,983,Mercury_SC_LBS10664,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4916,983,Mercury_SC_LBS10664,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4917,983,Mercury_SC_LBS10664,C,C,1,heuristic,C,p2_complexity
4918,983,Mercury_SC_LBS10664,C,C,1,heuristic,C,p4_role
4919,983,Mercury_SC_LBS10664,C,C,1,heuristic,Answer: C,p5_fewshot
4920,984,Mercury_7171430,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4921,984,Mercury_7171430,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4922,984,Mercury_7171430,B,B,1,heuristic,B,p2_complexity
4923,984,Mercury_7171430,B,B,1,heuristic,B,p4_role
4924,984,Mercury_7171430,B,B,1,heuristic,Answer: B,p5_fewshot
4925,985,Mercury_SC_407572,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4926,985,Mercury_SC_407572,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4927,985,Mercury_SC_407572,D,D,1,heuristic,D,p2_complexity
4928,985,Mercury_SC_407572,D,D,1,heuristic,D,p4_role
4929,985,Mercury_SC_407572,D,D,1,heuristic,D,p5_fewshot
4930,986,VASoL_2009_3_2,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4931,986,VASoL_2009_3_2,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4932,986,VASoL_2009_3_2,D,D,1,heuristic,D,p2_complexity
4933,986,VASoL_2009_3_2,D,D,1,heuristic,D,p4_role
4934,986,VASoL_2009_3_2,D,D,1,heuristic,D,p5_fewshot
4935,987,Mercury_SC_407383,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4936,987,Mercury_SC_407383,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4937,987,Mercury_SC_407383,D,D,1,heuristic,D,p2_complexity
4938,987,Mercury_SC_407383,D,D,1,heuristic,D,p4_role
4939,987,Mercury_SC_407383,D,D,1,heuristic,D,p5_fewshot
4940,988,Mercury_7218400,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4941,988,Mercury_7218400,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4942,988,Mercury_7218400,B,B,1,heuristic,B,p2_complexity
4943,988,Mercury_7218400,B,B,1,heuristic,B,p4_role
4944,988,Mercury_7218400,B,B,1,heuristic,Answer: B,p5_fewshot
4945,989,Mercury_184818,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4946,989,Mercury_184818,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4947,989,Mercury_184818,D,D,1,heuristic,D,p2_complexity
4948,989,Mercury_184818,D,D,1,heuristic,D,p4_role
4949,989,Mercury_184818,D,D,1,heuristic,D,p5_fewshot
4950,990,Mercury_SC_405931,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4951,990,Mercury_SC_405931,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4952,990,Mercury_SC_405931,D,D,1,heuristic,D,p2_complexity
4953,990,Mercury_SC_405931,D,D,1,heuristic,D,p4_role
4954,990,Mercury_SC_405931,D,D,1,heuristic,Answer: D,p5_fewshot
4955,991,Mercury_SC_416177,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4956,991,Mercury_SC_416177,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4957,991,Mercury_SC_416177,C,C,1,heuristic,C,p2_complexity
4958,991,Mercury_SC_416177,C,C,1,heuristic,C,p4_role
4959,991,Mercury_SC_416177,C,C,1,heuristic,C,p5_fewshot
4960,992,Mercury_SC_406625,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4961,992,Mercury_SC_406625,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4962,992,Mercury_SC_406625,B,B,1,heuristic,B,p2_complexity
4963,992,Mercury_SC_406625,B,B,1,heuristic,B,p4_role
4964,992,Mercury_SC_406625,B,B,1,heuristic,B,p5_fewshot
4965,993,MCAS_2014_8_16,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
4966,993,MCAS_2014_8_16,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
4967,993,MCAS_2014_8_16,D,D,1,heuristic,D,p2_complexity
4968,993,MCAS_2014_8_16,D,C,0,heuristic,C,p4_role
4969,993,MCAS_2014_8_16,D,C,0,heuristic,C,p5_fewshot
4970,994,Mercury_7138460,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4971,994,Mercury_7138460,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4972,994,Mercury_7138460,C,C,1,heuristic,C,p2_complexity
4973,994,Mercury_7138460,C,C,1,heuristic,C,p4_role
4974,994,Mercury_7138460,C,C,1,heuristic,Answer: C,p5_fewshot
4975,995,Mercury_7129640,B,B,1,json,"{""answer"": ""B""}",p1_format
4976,995,Mercury_7129640,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4977,995,Mercury_7129640,B,B,1,heuristic,B,p2_complexity
4978,995,Mercury_7129640,B,B,1,heuristic,B,p4_role
4979,995,Mercury_7129640,B,B,1,heuristic,B,p5_fewshot
4980,996,Mercury_7024290,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
4981,996,Mercury_7024290,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
4982,996,Mercury_7024290,B,B,1,heuristic,B,p2_complexity
4983,996,Mercury_7024290,B,B,1,heuristic,B,p4_role
4984,996,Mercury_7024290,B,B,1,heuristic,Answer: B,p5_fewshot
4985,997,NYSEDREGENTS_2008_4_28,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4986,997,NYSEDREGENTS_2008_4_28,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4987,997,NYSEDREGENTS_2008_4_28,C,C,1,heuristic,C,p2_complexity
4988,997,NYSEDREGENTS_2008_4_28,C,C,1,heuristic,C,p4_role
4989,997,NYSEDREGENTS_2008_4_28,C,C,1,heuristic,Answer: C,p5_fewshot
4990,998,Mercury_SC_414339,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
4991,998,Mercury_SC_414339,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
4992,998,Mercury_SC_414339,C,C,1,heuristic,C,p2_complexity
4993,998,Mercury_SC_414339,C,C,1,heuristic,C,p4_role
4994,998,Mercury_SC_414339,C,C,1,heuristic,C,p5_fewshot
4995,999,LEAP_2000_8_2,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
4996,999,LEAP_2000_8_2,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
4997,999,LEAP_2000_8_2,A,A,1,heuristic,A,p2_complexity
4998,999,LEAP_2000_8_2,A,A,1,heuristic,A,p4_role
4999,999,LEAP_2000_8_2,A,A,1,heuristic,A,p5_fewshot
5000,1000,Mercury_7172270,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5001,1000,Mercury_7172270,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5002,1000,Mercury_7172270,A,A,1,heuristic,A,p2_complexity
5003,1000,Mercury_7172270,A,A,1,heuristic,A,p4_role
5004,1000,Mercury_7172270,A,A,1,heuristic,A,p5_fewshot
5005,1001,Mercury_184205,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
5006,1001,Mercury_184205,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
5007,1001,Mercury_184205,C,C,1,heuristic,C,p2_complexity
5008,1001,Mercury_184205,C,C,1,heuristic,C,p4_role
5009,1001,Mercury_184205,C,C,1,heuristic,Answer: C,p5_fewshot
5010,1002,Mercury_SC_400683,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5011,1002,Mercury_SC_400683,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5012,1002,Mercury_SC_400683,A,A,1,heuristic,A,p2_complexity
5013,1002,Mercury_SC_400683,A,A,1,heuristic,A,p4_role
5014,1002,Mercury_SC_400683,A,A,1,heuristic,A,p5_fewshot
5015,1003,Mercury_7182210,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
5016,1003,Mercury_7182210,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
5017,1003,Mercury_7182210,B,B,1,heuristic,B,p2_complexity
5018,1003,Mercury_7182210,B,B,1,heuristic,B,p4_role
5019,1003,Mercury_7182210,B,B,1,heuristic,B,p5_fewshot
5020,1004,Mercury_7238945,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
5021,1004,Mercury_7238945,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
5022,1004,Mercury_7238945,C,C,1,heuristic,C,p2_complexity
5023,1004,Mercury_7238945,C,C,1,heuristic,C,p4_role
5024,1004,Mercury_7238945,C,C,1,heuristic,C,p5_fewshot
5025,1005,Mercury_SC_408748,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5026,1005,Mercury_SC_408748,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5027,1005,Mercury_SC_408748,D,D,1,heuristic,D,p2_complexity
5028,1005,Mercury_SC_408748,D,D,1,heuristic,D,p4_role
5029,1005,Mercury_SC_408748,D,D,1,heuristic,D,p5_fewshot
5030,1006,MEA_2016_5_4,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5031,1006,MEA_2016_5_4,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5032,1006,MEA_2016_5_4,D,D,1,heuristic,D,p2_complexity
5033,1006,MEA_2016_5_4,D,D,1,heuristic,D,p4_role
5034,1006,MEA_2016_5_4,D,D,1,heuristic,D,p5_fewshot
5035,1007,Mercury_7271513,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5036,1007,Mercury_7271513,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5037,1007,Mercury_7271513,D,D,1,heuristic,D,p2_complexity
5038,1007,Mercury_7271513,D,D,1,heuristic,D,p4_role
5039,1007,Mercury_7271513,D,D,1,heuristic,Answer: D,p5_fewshot
5040,1008,Mercury_7189000,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5041,1008,Mercury_7189000,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5042,1008,Mercury_7189000,A,A,1,heuristic,A,p2_complexity
5043,1008,Mercury_7189000,A,A,1,heuristic,A,p4_role
5044,1008,Mercury_7189000,A,A,1,heuristic,A,p5_fewshot
5045,1009,Mercury_SC_401585,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5046,1009,Mercury_SC_401585,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5047,1009,Mercury_SC_401585,A,A,1,heuristic,A,p2_complexity
5048,1009,Mercury_SC_401585,A,A,1,heuristic,A,p4_role
5049,1009,Mercury_SC_401585,A,A,1,heuristic,A,p5_fewshot
5050,1010,Mercury_188528,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5051,1010,Mercury_188528,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5052,1010,Mercury_188528,D,D,1,heuristic,D,p2_complexity
5053,1010,Mercury_188528,D,D,1,heuristic,D,p4_role
5054,1010,Mercury_188528,D,D,1,heuristic,D,p5_fewshot
5055,1011,Mercury_SC_415719,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5056,1011,Mercury_SC_415719,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5057,1011,Mercury_SC_415719,A,A,1,heuristic,A,p2_complexity
5058,1011,Mercury_SC_415719,A,A,1,heuristic,A,p4_role
5059,1011,Mercury_SC_415719,A,A,1,heuristic,Answer: A,p5_fewshot
5060,1012,Mercury_SC_407072,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5061,1012,Mercury_SC_407072,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5062,1012,Mercury_SC_407072,A,A,1,heuristic,A,p2_complexity
5063,1012,Mercury_SC_407072,A,A,1,heuristic,A,p4_role
5064,1012,Mercury_SC_407072,A,A,1,heuristic,A,p5_fewshot
5065,1013,Mercury_7091823,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5066,1013,Mercury_7091823,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5067,1013,Mercury_7091823,A,A,1,heuristic,A,p2_complexity
5068,1013,Mercury_7091823,A,A,1,heuristic,A,p4_role
5069,1013,Mercury_7091823,A,A,1,heuristic,Answer: A,p5_fewshot
5070,1014,Mercury_7040985,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
5071,1014,Mercury_7040985,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
5072,1014,Mercury_7040985,B,B,1,heuristic,B,p2_complexity
5073,1014,Mercury_7040985,B,B,1,heuristic,B,p4_role
5074,1014,Mercury_7040985,B,B,1,heuristic,B,p5_fewshot
5075,1015,Mercury_SC_409383,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5076,1015,Mercury_SC_409383,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5077,1015,Mercury_SC_409383,D,D,1,heuristic,D,p2_complexity
5078,1015,Mercury_SC_409383,D,D,1,heuristic,D,p4_role
5079,1015,Mercury_SC_409383,D,D,1,heuristic,D,p5_fewshot
5080,1016,Mercury_SC_407080,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5081,1016,Mercury_SC_407080,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5082,1016,Mercury_SC_407080,D,D,1,heuristic,D,p2_complexity
5083,1016,Mercury_SC_407080,D,D,1,heuristic,D,p4_role
5084,1016,Mercury_SC_407080,D,D,1,heuristic,D,p5_fewshot
5085,1017,MCAS_2000_4_34,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5086,1017,MCAS_2000_4_34,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5087,1017,MCAS_2000_4_34,A,A,1,heuristic,A,p2_complexity
5088,1017,MCAS_2000_4_34,A,A,1,heuristic,A,p4_role
5089,1017,MCAS_2000_4_34,A,A,1,heuristic,Answer: A,p5_fewshot
5090,1018,Mercury_7032498,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5091,1018,Mercury_7032498,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5092,1018,Mercury_7032498,D,D,1,heuristic,D,p2_complexity
5093,1018,Mercury_7032498,D,D,1,heuristic,D,p4_role
5094,1018,Mercury_7032498,D,D,1,heuristic,D,p5_fewshot
5095,1019,TAKS_2009_5_30,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5096,1019,TAKS_2009_5_30,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5097,1019,TAKS_2009_5_30,A,A,1,heuristic,A,p2_complexity
5098,1019,TAKS_2009_5_30,A,A,1,heuristic,A,p4_role
5099,1019,TAKS_2009_5_30,A,A,1,heuristic,A,p5_fewshot
5100,1020,Mercury_SC_415761,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
5101,1020,Mercury_SC_415761,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
5102,1020,Mercury_SC_415761,C,C,1,heuristic,C,p2_complexity
5103,1020,Mercury_SC_415761,C,C,1,heuristic,C,p4_role
5104,1020,Mercury_SC_415761,C,C,1,heuristic,Answer: C,p5_fewshot
5105,1021,ACTAAP_2008_5_10,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5106,1021,ACTAAP_2008_5_10,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5107,1021,ACTAAP_2008_5_10,D,D,1,heuristic,D,p2_complexity
5108,1021,ACTAAP_2008_5_10,D,D,1,heuristic,D,p4_role
5109,1021,ACTAAP_2008_5_10,D,D,1,heuristic,D,p5_fewshot
5110,1022,Mercury_416671,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5111,1022,Mercury_416671,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5112,1022,Mercury_416671,D,D,1,heuristic,D,p2_complexity
5113,1022,Mercury_416671,D,D,1,heuristic,D,p4_role
5114,1022,Mercury_416671,D,D,1,heuristic,D,p5_fewshot
5115,1023,Mercury_400803,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5116,1023,Mercury_400803,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5117,1023,Mercury_400803,D,D,1,heuristic,D,p2_complexity
5118,1023,Mercury_400803,D,D,1,heuristic,D,p4_role
5119,1023,Mercury_400803,D,D,1,heuristic,D,p5_fewshot
5120,1024,Mercury_7005880,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
5121,1024,Mercury_7005880,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
5122,1024,Mercury_7005880,C,C,1,heuristic,C,p2_complexity
5123,1024,Mercury_7005880,C,C,1,heuristic,C,p4_role
5124,1024,Mercury_7005880,C,C,1,heuristic,C,p5_fewshot
5125,1025,Mercury_7210508,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
5126,1025,Mercury_7210508,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
5127,1025,Mercury_7210508,C,C,1,heuristic,C,p2_complexity
5128,1025,Mercury_7210508,C,C,1,heuristic,C,p4_role
5129,1025,Mercury_7210508,C,C,1,heuristic,C,p5_fewshot
5130,1026,NYSEDREGENTS_2013_4_1,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
5131,1026,NYSEDREGENTS_2013_4_1,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
5132,1026,NYSEDREGENTS_2013_4_1,C,C,1,heuristic,C,p2_complexity
5133,1026,NYSEDREGENTS_2013_4_1,C,C,1,heuristic,C,p4_role
5134,1026,NYSEDREGENTS_2013_4_1,C,C,1,heuristic,C,p5_fewshot
5135,1027,NYSEDREGENTS_2008_4_12,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
5136,1027,NYSEDREGENTS_2008_4_12,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
5137,1027,NYSEDREGENTS_2008_4_12,C,C,1,heuristic,C,p2_complexity
5138,1027,NYSEDREGENTS_2008_4_12,C,C,1,heuristic,C,p4_role
5139,1027,NYSEDREGENTS_2008_4_12,C,C,1,heuristic,Answer: C,p5_fewshot
5140,1028,Mercury_400091,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
5141,1028,Mercury_400091,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
5142,1028,Mercury_400091,B,B,1,heuristic,B,p2_complexity
5143,1028,Mercury_400091,B,B,1,heuristic,B,p4_role
5144,1028,Mercury_400091,B,B,1,heuristic,B,p5_fewshot
5145,1029,Mercury_SC_402257,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5146,1029,Mercury_SC_402257,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5147,1029,Mercury_SC_402257,D,D,1,heuristic,D,p2_complexity
5148,1029,Mercury_SC_402257,D,D,1,heuristic,D,p4_role
5149,1029,Mercury_SC_402257,D,D,1,heuristic,D,p5_fewshot
5150,1030,Mercury_7227815,D,B,0,json,"{""answer"": ""B""}",p1_format
5151,1030,Mercury_7227815,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5152,1030,Mercury_7227815,D,B,0,heuristic,B,p2_complexity
5153,1030,Mercury_7227815,D,D,1,heuristic,D,p4_role
5154,1030,Mercury_7227815,D,B,0,heuristic,Answer: B,p5_fewshot
5155,1031,ACTAAP_2010_7_3,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5156,1031,ACTAAP_2010_7_3,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5157,1031,ACTAAP_2010_7_3,A,A,1,heuristic,A,p2_complexity
5158,1031,ACTAAP_2010_7_3,A,A,1,heuristic,A,p4_role
5159,1031,ACTAAP_2010_7_3,A,A,1,heuristic,A,p5_fewshot
5160,1032,Mercury_SC_410905,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5161,1032,Mercury_SC_410905,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5162,1032,Mercury_SC_410905,D,D,1,heuristic,D,p2_complexity
5163,1032,Mercury_SC_410905,D,D,1,heuristic,D,p4_role
5164,1032,Mercury_SC_410905,D,D,1,heuristic,Answer: D,p5_fewshot
5165,1033,OHAT_2010_5_18,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
5166,1033,OHAT_2010_5_18,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
5167,1033,OHAT_2010_5_18,D,D,1,heuristic,D,p2_complexity
5168,1033,OHAT_2010_5_18,D,D,1,heuristic,D,p4_role
5169,1033,OHAT_2010_5_18,D,D,1,heuristic,D,p5_fewshot
5170,1034,NAEP_2000_8_S11+10,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
5171,1034,NAEP_2000_8_S11+10,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
5172,1034,NAEP_2000_8_S11+10,A,A,1,heuristic,A,p2_complexity
